year,season,template_season,plot_id,crop_id,crop_name,sheet,row,column,column_letter,cell
2024,single,first,B6,15,大麦,2024,13,17,Q,Q13
2024,single,first,B6,16,水稻,2024,13,18,R,R13
2024,single,first,B6,17,豇豆,2024,13,19,S,S13
2024,single,first,B6,18,刀豆,2024,13,20,T,T13
2024,single,first,B6,19,芸豆,2024,13,21,U,U13
2024,single,first,B6,20,土豆,2024,13,22,V,V13
2024,single,first,B6,21,西红柿,2024,13,23,W,W13
2024,single,first,B6,22,茄子,2024,13,24,X,X13
2024,single,first,B6,23,菠菜,2024,13,25,Y,Y13
2024,single,first,B6,24,青椒,2024,13,26,Z,Z13
2024,single,first,B6,25,菜花,2024,13,27,AA,AA13
2024,single,first,B6,26,包菜,2024,13,28,AB,AB13
2024,single,first,B6,27,油麦菜,2024,13,29,AC,AC13
2024,single,first,B6,28,小青菜,2024,13,30,AD,AD13
2024,single,first,B6,29,黄瓜,2024,13,31,AE,AE13
2024,single,first,B6,30,生菜,2024,13,32,AF,AF13
2024,single,first,B6,31,辣椒,2024,13,33,AG,AG13
2024,single,first,B6,32,空心菜,2024,13,34,AH,AH13
2024,single,first,B6,33,黄心菜,2024,13,35,AI,AI13
2024,single,first,B6,34,芹菜,2024,13,36,AJ,AJ13
2024,single,first,B6,35,大白菜,2024,13,37,AK,AK13
2024,single,first,B6,36,白萝卜,2024,13,38,AL,AL13
2024,single,first,B6,37,红萝卜,2024,13,39,AM,AM13
2024,single,first,B6,38,榆黄菇,2024,13,40,AN,AN13
2024,single,first,B6,39,香菇,2024,13,41,AO,AO13
2024,single,first,B6,40,白灵菇,2024,13,42,AP,AP13
2024,single,first,B6,41,羊肚菌,2024,13,43,AQ,AQ13
2024,single,first,B7,1,黄豆,2024,14,3,C,C14
2024,single,first,B7,2,黑豆,2024,14,4,D,D14
2024,single,first,B7,3,红豆,2024,14,5,E,E14
2024,single,first,B7,4,绿豆,2024,14,6,F,F14
2024,single,first,B7,5,爬豆,2024,14,7,G,G14
2024,single,first,B7,6,小麦,2024,14,8,H,H14
2024,single,first,B7,7,玉米,2024,14,9,I,I14
2024,single,first,B7,8,谷子,2024,14,10,J,J14
2024,single,first,B7,9,高粱,2024,14,11,K,K14
2024,single,first,B7,10,黍子,2024,14,12,L,L14
2024,single,first,B7,11,荞麦,2024,14,13,M,M14
2024,single,first,B7,12,南瓜,2024,14,14,N,N14
2024,single,first,B7,13,红薯,2024,14,15,O,O14
2024,single,first,B7,14,莜麦,2024,14,16,P,P14
2024,single,first,B7,15,大麦,2024,14,17,Q,Q14
2024,single,first,B7,16,水稻,2024,14,18,R,R14
2024,single,first,B7,17,豇豆,2024,14,19,S,S14
2024,single,first,B7,18,刀豆,2024,14,20,T,T14
2024,single,first,B7,19,芸豆,2024,14,21,U,U14
2024,single,first,B7,20,土豆,2024,14,22,V,V14
2024,single,first,B7,21,西红柿,2024,14,23,W,W14
2024,single,first,B7,22,茄子,2024,14,24,X,X14
2024,single,first,B7,23,菠菜,2024,14,25,Y,Y14
2024,single,first,B7,24,青椒,2024,14,26,Z,Z14
2024,single,first,B7,25,菜花,2024,14,27,AA,AA14
2024,single,first,B7,26,包菜,2024,14,28,AB,AB14
2024,single,first,B7,27,油麦菜,2024,14,29,AC,AC14
2024,single,first,B7,28,小青菜,2024,14,30,AD,AD14
2024,single,first,B7,29,黄瓜,2024,14,31,AE,AE14
2024,single,first,B7,30,生菜,2024,14,32,AF,AF14
2024,single,first,B7,31,辣椒,2024,14,33,AG,AG14
2024,single,first,B7,32,空心菜,2024,14,34,AH,AH14
2024,single,first,B7,33,黄心菜,2024,14,35,AI,AI14
2024,single,first,B7,34,芹菜,2024,14,36,AJ,AJ14
2024,single,first,B7,35,大白菜,2024,14,37,AK,AK14
2024,single,first,B7,36,白萝卜,2024,14,38,AL,AL14
2024,single,first,B7,37,红萝卜,2024,14,39,AM,AM14
2024,single,first,B7,38,榆黄菇,2024,14,40,AN,AN14
2024,single,first,B7,39,香菇,2024,14,41,AO,AO14
2024,single,first,B7,40,白灵菇,2024,14,42,AP,AP14
2024,single,first,B7,41,羊肚菌,2024,14,43,AQ,AQ14
2024,single,first,B8,1,黄豆,2024,15,3,C,C15
2024,single,first,B8,2,黑豆,2024,15,4,D,D15
2024,single,first,B8,3,红豆,2024,15,5,E,E15
2024,single,first,B8,4,绿豆,2024,15,6,F,F15
2024,single,first,B8,5,爬豆,2024,15,7,G,G15
2024,single,first,B8,6,小麦,2024,15,8,H,H15
2024,single,first,B8,7,玉米,2024,15,9,I,I15
2024,single,first,B8,8,谷子,2024,15,10,J,J15
2024,single,first,B8,9,高粱,2024,15,11,K,K15
2024,single,first,B8,10,黍子,2024,15,12,L,L15
2024,single,first,B8,11,荞麦,2024,15,13,M,M15
2024,single,first,B8,12,南瓜,2024,15,14,N,N15
2024,single,first,B8,13,红薯,2024,15,15,O,O15
2024,single,first,B8,14,莜麦,2024,15,16,P,P15
2024,single,first,B8,15,大麦,2024,15,17,Q,Q15
2024,single,first,B8,16,水稻,2024,15,18,R,R15
2024,single,first,B8,17,豇豆,2024,15,19,S,S15
2024,single,first,B8,18,刀豆,2024,15,20,T,T15
2024,single,first,B8,19,芸豆,2024,15,21,U,U15
2024,single,first,B8,20,土豆,2024,15,22,V,V15
2024,single,first,B8,21,西红柿,2024,15,23,W,W15
2024,single,first,B8,22,茄子,2024,15,24,X,X15
2024,single,first,B8,23,菠菜,2024,15,25,Y,Y15
2024,single,first,B8,24,青椒,2024,15,26,Z,Z15
2024,single,first,B8,25,菜花,2024,15,27,AA,AA15
2024,single,first,B8,26,包菜,2024,15,28,AB,AB15
2024,single,first,B8,27,油麦菜,2024,15,29,AC,AC15
2024,single,first,B8,28,小青菜,2024,15,30,AD,AD15
2024,single,first,B8,29,黄瓜,2024,15,31,AE,AE15
2024,single,first,B8,30,生菜,2024,15,32,AF,AF15
2024,single,first,B8,31,辣椒,2024,15,33,AG,AG15
2024,single,first,B8,32,空心菜,2024,15,34,AH,AH15
2024,single,first,B8,33,黄心菜,2024,15,35,AI,AI15
2024,single,first,B8,34,芹菜,2024,15,36,AJ,AJ15
2024,single,first,B8,35,大白菜,2024,15,37,AK,AK15
2024,single,first,B8,36,白萝卜,2024,15,38,AL,AL15
2024,single,first,B8,37,红萝卜,2024,15,39,AM,AM15
2024,single,first,B8,38,榆黄菇,2024,15,40,AN,AN15
2024,single,first,B8,39,香菇,2024,15,41,AO,AO15
2024,single,first,B8,40,白灵菇,2024,15,42,AP,AP15
2024,single,first,B8,41,羊肚菌,2024,15,43,AQ,AQ15
2024,single,first,B9,1,黄豆,2024,16,3,C,C16
2024,single,first,B9,2,黑豆,2024,16,4,D,D16
2024,single,first,B9,3,红豆,2024,16,5,E,E16
2024,single,first,B9,4,绿豆,2024,16,6,F,F16
2024,single,first,B9,5,爬豆,2024,16,7,G,G16
2024,single,first,B9,6,小麦,2024,16,8,H,H16
2024,single,first,B9,7,玉米,2024,16,9,I,I16
2024,single,first,B9,8,谷子,2024,16,10,J,J16
2024,single,first,B9,9,高粱,2024,16,11,K,K16
2024,single,first,B9,10,黍子,2024,16,12,L,L16
2024,single,first,B9,11,荞麦,2024,16,13,M,M16
2024,single,first,B9,12,南瓜,2024,16,14,N,N16
2024,single,first,B9,13,红薯,2024,16,15,O,O16
2024,single,first,B9,14,莜麦,2024,16,16,P,P16
2024,single,first,B9,15,大麦,2024,16,17,Q,Q16
2024,single,first,B9,16,水稻,2024,16,18,R,R16
2024,single,first,B9,17,豇豆,2024,16,19,S,S16
2024,single,first,B9,18,刀豆,2024,16,20,T,T16
2024,single,first,B9,19,芸豆,2024,16,21,U,U16
2024,single,first,B9,20,土豆,2024,16,22,V,V16
2024,single,first,B9,21,西红柿,2024,16,23,W,W16
2024,single,first,B9,22,茄子,2024,16,24,X,X16
2024,single,first,B9,23,菠菜,2024,16,25,Y,Y16
2024,single,first,B9,24,青椒,2024,16,26,Z,Z16
2024,single,first,B9,25,菜花,2024,16,27,AA,AA16
2024,single,first,B9,26,包菜,2024,16,28,AB,AB16
2024,single,first,B9,27,油麦菜,2024,16,29,AC,AC16
2024,single,first,B9,28,小青菜,2024,16,30,AD,AD16
2024,single,first,B9,29,黄瓜,2024,16,31,AE,AE16
2024,single,first,B9,30,生菜,2024,16,32,AF,AF16
2024,single,first,B9,31,辣椒,2024,16,33,AG,AG16
2024,single,first,B9,32,空心菜,2024,16,34,AH,AH16
2024,single,first,B9,33,黄心菜,2024,16,35,AI,AI16
2024,single,first,B9,34,芹菜,2024,16,36,AJ,AJ16
2024,single,first,B9,35,大白菜,2024,16,37,AK,AK16
2024,single,first,B9,36,白萝卜,2024,16,38,AL,AL16
2024,single,first,B9,37,红萝卜,2024,16,39,AM,AM16
2024,single,first,B9,38,榆黄菇,2024,16,40,AN,AN16
2024,single,first,B9,39,香菇,2024,16,41,AO,AO16
2024,single,first,B9,40,白灵菇,2024,16,42,AP,AP16
2024,single,first,B9,41,羊肚菌,2024,16,43,AQ,AQ16
2024,single,first,B10,1,黄豆,2024,17,3,C,C17
2024,single,first,B10,2,黑豆,2024,17,4,D,D17
2024,single,first,B10,3,红豆,2024,17,5,E,E17
2024,single,first,B10,4,绿豆,2024,17,6,F,F17
2024,single,first,B10,5,爬豆,2024,17,7,G,G17
2024,single,first,B10,6,小麦,2024,17,8,H,H17
2024,single,first,B10,7,玉米,2024,17,9,I,I17
2024,single,first,B10,8,谷子,2024,17,10,J,J17
2024,single,first,B10,9,高粱,2024,17,11,K,K17
2024,single,first,B10,10,黍子,2024,17,12,L,L17
2024,single,first,B10,11,荞麦,2024,17,13,M,M17
2024,single,first,B10,12,南瓜,2024,17,14,N,N17
2024,single,first,B10,13,红薯,2024,17,15,O,O17
2024,single,first,B10,14,莜麦,2024,17,16,P,P17
2024,single,first,B10,15,大麦,2024,17,17,Q,Q17
2024,single,first,B10,16,水稻,2024,17,18,R,R17
2024,single,first,B10,17,豇豆,2024,17,19,S,S17
2024,single,first,B10,18,刀豆,2024,17,20,T,T17
2024,single,first,B10,19,芸豆,2024,17,21,U,U17
2024,single,first,B10,20,土豆,2024,17,22,V,V17
2024,single,first,B10,21,西红柿,2024,17,23,W,W17
2024,single,first,B10,22,茄子,2024,17,24,X,X17
2024,single,first,B10,23,菠菜,2024,17,25,Y,Y17
2024,single,first,B10,24,青椒,2024,17,26,Z,Z17
2024,single,first,B10,25,菜花,2024,17,27,AA,AA17
2024,single,first,B10,26,包菜,2024,17,28,AB,AB17
2024,single,first,B10,27,油麦菜,2024,17,29,AC,AC17
2024,single,first,B10,28,小青菜,2024,17,30,AD,AD17
2024,single,first,B10,29,黄瓜,2024,17,31,AE,AE17
2024,single,first,B10,30,生菜,2024,17,32,AF,AF17
2024,single,first,B10,31,辣椒,2024,17,33,AG,AG17
2024,single,first,B10,32,空心菜,2024,17,34,AH,AH17
2024,single,first,B10,33,黄心菜,2024,17,35,AI,AI17
2024,single,first,B10,34,芹菜,2024,17,36,AJ,AJ17
2024,single,first,B10,35,大白菜,2024,17,37,AK,AK17
2024,single,first,B10,36,白萝卜,2024,17,38,AL,AL17
2024,single,first,B10,37,红萝卜,2024,17,39,AM,AM17
2024,single,first,B10,38,榆黄菇,2024,17,40,AN,AN17
2024,single,first,B10,39,香菇,2024,17,41,AO,AO17
2024,single,first,B10,40,白灵菇,2024,17,42,AP,AP17
2024,single,first,B10,41,羊肚菌,2024,17,43,AQ,AQ17
2024,single,first,B11,1,黄豆,2024,18,3,C,C18
2024,single,first,B11,2,黑豆,2024,18,4,D,D18
2024,single,first,B11,3,红豆,2024,18,5,E,E18
2024,single,first,B11,4,绿豆,2024,18,6,F,F18
2024,single,first,B11,5,爬豆,2024,18,7,G,G18
2024,single,first,B11,6,小麦,2024,18,8,H,H18
2024,single,first,B11,7,玉米,2024,18,9,I,I18
2024,single,first,B11,8,谷子,2024,18,10,J,J18
2024,single,first,B11,9,高粱,2024,18,11,K,K18
2024,single,first,B11,10,黍子,2024,18,12,L,L18
2024,single,first,B11,11,荞麦,2024,18,13,M,M18
2024,single,first,B11,12,南瓜,2024,18,14,N,N18
2024,single,first,B11,13,红薯,2024,18,15,O,O18
2024,single,first,B11,14,莜麦,2024,18,16,P,P18
2024,single,first,B11,15,大麦,2024,18,17,Q,Q18
2024,single,first,B11,16,水稻,2024,18,18,R,R18
2024,single,first,B11,17,豇豆,2024,18,19,S,S18
2024,single,first,B11,18,刀豆,2024,18,20,T,T18
2024,single,first,B11,19,芸豆,2024,18,21,U,U18
2024,single,first,B11,20,土豆,2024,18,22,V,V18
2024,single,first,B11,21,西红柿,2024,18,23,W,W18
2024,single,first,B11,22,茄子,2024,18,24,X,X18
2024,single,first,B11,23,菠菜,2024,18,25,Y,Y18
2024,single,first,B11,24,青椒,2024,18,26,Z,Z18
2024,single,first,B11,25,菜花,2024,18,27,AA,AA18
2024,single,first,B11,26,包菜,2024,18,28,AB,AB18
2024,single,first,B11,27,油麦菜,2024,18,29,AC,AC18
2024,single,first,B11,28,小青菜,2024,18,30,AD,AD18
2024,single,first,B11,29,黄瓜,2024,18,31,AE,AE18
2024,single,first,B11,30,生菜,2024,18,32,AF,AF18
2024,single,first,B11,31,辣椒,2024,18,33,AG,AG18
2024,single,first,B11,32,空心菜,2024,18,34,AH,AH18
2024,single,first,B11,33,黄心菜,2024,18,35,AI,AI18
2024,single,first,B11,34,芹菜,2024,18,36,AJ,AJ18
2024,single,first,B11,35,大白菜,2024,18,37,AK,AK18
2024,single,first,B11,36,白萝卜,2024,18,38,AL,AL18
2024,single,first,B11,37,红萝卜,2024,18,39,AM,AM18
2024,single,first,B11,38,榆黄菇,2024,18,40,AN,AN18
2024,single,first,B11,39,香菇,2024,18,41,AO,AO18
2024,single,first,B11,40,白灵菇,2024,18,42,AP,AP18
2024,single,first,B11,41,羊肚菌,2024,18,43,AQ,AQ18
2024,single,first,B12,1,黄豆,2024,19,3,C,C19
2024,single,first,B12,2,黑豆,2024,19,4,D,D19
2024,single,first,B12,3,红豆,2024,19,5,E,E19
2024,single,first,B12,4,绿豆,2024,19,6,F,F19
2024,single,first,B12,5,爬豆,2024,19,7,G,G19
2024,single,first,B12,6,小麦,2024,19,8,H,H19
2024,single,first,B12,7,玉米,2024,19,9,I,I19
2024,single,first,B12,8,谷子,2024,19,10,J,J19
2024,single,first,B12,9,高粱,2024,19,11,K,K19
2024,single,first,B12,10,黍子,2024,19,12,L,L19
2024,single,first,B12,11,荞麦,2024,19,13,M,M19
2024,single,first,B12,12,南瓜,2024,19,14,N,N19
2024,single,first,B12,13,红薯,2024,19,15,O,O19
2024,single,first,B12,14,莜麦,2024,19,16,P,P19
2024,single,first,B12,15,大麦,2024,19,17,Q,Q19
2024,single,first,B12,16,水稻,2024,19,18,R,R19
2024,single,first,B12,17,豇豆,2024,19,19,S,S19
2024,single,first,B12,18,刀豆,2024,19,20,T,T19
2024,single,first,B12,19,芸豆,2024,19,21,U,U19
2024,single,first,B12,20,土豆,2024,19,22,V,V19
2024,single,first,B12,21,西红柿,2024,19,23,W,W19
2024,single,first,B12,22,茄子,2024,19,24,X,X19
2024,single,first,B12,23,菠菜,2024,19,25,Y,Y19
2024,single,first,B12,24,青椒,2024,19,26,Z,Z19
2024,single,first,B12,25,菜花,2024,19,27,AA,AA19
2024,single,first,B12,26,包菜,2024,19,28,AB,AB19
2024,single,first,B12,27,油麦菜,2024,19,29,AC,AC19
2024,single,first,B12,28,小青菜,2024,19,30,AD,AD19
2024,single,first,B12,29,黄瓜,2024,19,31,AE,AE19
2024,single,first,B12,30,生菜,2024,19,32,AF,AF19
2024,single,first,B12,31,辣椒,2024,19,33,AG,AG19
2024,single,first,B12,32,空心菜,2024,19,34,AH,AH19
2024,single,first,B12,33,黄心菜,2024,19,35,AI,AI19
2024,single,first,B12,34,芹菜,2024,19,36,AJ,AJ19
2024,single,first,B12,35,大白菜,2024,19,37,AK,AK19
2024,single,first,B12,36,白萝卜,2024,19,38,AL,AL19
2024,single,first,B12,37,红萝卜,2024,19,39,AM,AM19
2024,single,first,B12,38,榆黄菇,2024,19,40,AN,AN19
2024,single,first,B12,39,香菇,2024,19,41,AO,AO19
2024,single,first,B12,40,白灵菇,2024,19,42,AP,AP19
2024,single,first,B12,41,羊肚菌,2024,19,43,AQ,AQ19
2024,single,first,B13,1,黄豆,2024,20,3,C,C20
2024,single,first,B13,2,黑豆,2024,20,4,D,D20
2024,single,first,B13,3,红豆,2024,20,5,E,E20
2024,single,first,B13,4,绿豆,2024,20,6,F,F20
2024,single,first,B13,5,爬豆,2024,20,7,G,G20
2024,single,first,B13,6,小麦,2024,20,8,H,H20
2024,single,first,B13,7,玉米,2024,20,9,I,I20
2024,single,first,B13,8,谷子,2024,20,10,J,J20
2024,single,first,B13,9,高粱,2024,20,11,K,K20
2024,single,first,B13,10,黍子,2024,20,12,L,L20
2024,single,first,B13,11,荞麦,2024,20,13,M,M20
2024,single,first,B13,12,南瓜,2024,20,14,N,N20
2024,single,first,B13,13,红薯,2024,20,15,O,O20
2024,single,first,B13,14,莜麦,2024,20,16,P,P20
2024,single,first,B13,15,大麦,2024,20,17,Q,Q20
2024,single,first,B13,16,水稻,2024,20,18,R,R20
2024,single,first,B13,17,豇豆,2024,20,19,S,S20
2024,single,first,B13,18,刀豆,2024,20,20,T,T20
2024,single,first,B13,19,芸豆,2024,20,21,U,U20
2024,single,first,B13,20,土豆,2024,20,22,V,V20
2024,single,first,B13,21,西红柿,2024,20,23,W,W20
2024,single,first,B13,22,茄子,2024,20,24,X,X20
2024,single,first,B13,23,菠菜,2024,20,25,Y,Y20
2024,single,first,B13,24,青椒,2024,20,26,Z,Z20
2024,single,first,B13,25,菜花,2024,20,27,AA,AA20
2024,single,first,B13,26,包菜,2024,20,28,AB,AB20
2024,single,first,B13,27,油麦菜,2024,20,29,AC,AC20
2024,single,first,B13,28,小青菜,2024,20,30,AD,AD20
2024,single,first,B13,29,黄瓜,2024,20,31,AE,AE20
2024,single,first,B13,30,生菜,2024,20,32,AF,AF20
2024,single,first,B13,31,辣椒,2024,20,33,AG,AG20
2024,single,first,B13,32,空心菜,2024,20,34,AH,AH20
2024,single,first,B13,33,黄心菜,2024,20,35,AI,AI20
2024,single,first,B13,34,芹菜,2024,20,36,AJ,AJ20
2024,single,first,B13,35,大白菜,2024,20,37,AK,AK20
2024,single,first,B13,36,白萝卜,2024,20,38,AL,AL20
2024,single,first,B13,37,红萝卜,2024,20,39,AM,AM20
2024,single,first,B13,38,榆黄菇,2024,20,40,AN,AN20
2024,single,first,B13,39,香菇,2024,20,41,AO,AO20
2024,single,first,B13,40,白灵菇,2024,20,42,AP,AP20
2024,single,first,B13,41,羊肚菌,2024,20,43,AQ,AQ20
2024,single,first,B14,1,黄豆,2024,21,3,C,C21
2024,single,first,B14,2,黑豆,2024,21,4,D,D21
2024,single,first,B14,3,红豆,2024,21,5,E,E21
2024,single,first,B14,4,绿豆,2024,21,6,F,F21
2024,single,first,B14,5,爬豆,2024,21,7,G,G21
2024,single,first,B14,6,小麦,2024,21,8,H,H21
2024,single,first,B14,7,玉米,2024,21,9,I,I21
2024,single,first,B14,8,谷子,2024,21,10,J,J21
2024,single,first,B14,9,高粱,2024,21,11,K,K21
2024,single,first,B14,10,黍子,2024,21,12,L,L21
2024,single,first,B14,11,荞麦,2024,21,13,M,M21
2024,single,first,B14,12,南瓜,2024,21,14,N,N21
2024,single,first,B14,13,红薯,2024,21,15,O,O21
2024,single,first,B14,14,莜麦,2024,21,16,P,P21
2024,single,first,B14,15,大麦,2024,21,17,Q,Q21
2024,single,first,B14,16,水稻,2024,21,18,R,R21
2024,single,first,B14,17,豇豆,2024,21,19,S,S21
2024,single,first,B14,18,刀豆,2024,21,20,T,T21
2024,single,first,B14,19,芸豆,2024,21,21,U,U21
2024,single,first,B14,20,土豆,2024,21,22,V,V21
2024,single,first,B14,21,西红柿,2024,21,23,W,W21
2024,single,first,B14,22,茄子,2024,21,24,X,X21
2024,single,first,B14,23,菠菜,2024,21,25,Y,Y21
2024,single,first,B14,24,青椒,2024,21,26,Z,Z21
2024,single,first,B14,25,菜花,2024,21,27,AA,AA21
2024,single,first,B14,26,包菜,2024,21,28,AB,AB21
2024,single,first,B14,27,油麦菜,2024,21,29,AC,AC21
2024,single,first,B14,28,小青菜,2024,21,30,AD,AD21
2024,single,first,B14,29,黄瓜,2024,21,31,AE,AE21
2024,single,first,B14,30,生菜,2024,21,32,AF,AF21
2024,single,first,B14,31,辣椒,2024,21,33,AG,AG21
2024,single,first,B14,32,空心菜,2024,21,34,AH,AH21
2024,single,first,B14,33,黄心菜,2024,21,35,AI,AI21
2024,single,first,B14,34,芹菜,2024,21,36,AJ,AJ21
2024,single,first,B14,35,大白菜,2024,21,37,AK,AK21
2024,single,first,B14,36,白萝卜,2024,21,38,AL,AL21
2024,single,first,B14,37,红萝卜,2024,21,39,AM,AM21
2024,single,first,B14,38,榆黄菇,2024,21,40,AN,AN21
2024,single,first,B14,39,香菇,2024,21,41,AO,AO21
2024,single,first,B14,40,白灵菇,2024,21,42,AP,AP21
2024,single,first,B14,41,羊肚菌,2024,21,43,AQ,AQ21
2024,single,first,C1,1,黄豆,2024,22,3,C,C22
2024,single,first,C1,2,黑豆,2024,22,4,D,D22
2024,single,first,C1,3,红豆,2024,22,5,E,E22
2024,single,first,C1,4,绿豆,2024,22,6,F,F22
2024,single,first,C1,5,爬豆,2024,22,7,G,G22
2024,single,first,C1,6,小麦,2024,22,8,H,H22
2024,single,first,C1,7,玉米,2024,22,9,I,I22
2024,single,first,C1,8,谷子,2024,22,10,J,J22
2024,single,first,C1,9,高粱,2024,22,11,K,K22
2024,single,first,C1,10,黍子,2024,22,12,L,L22
2024,single,first,C1,11,荞麦,2024,22,13,M,M22
2024,single,first,C1,12,南瓜,2024,22,14,N,N22
2024,single,first,C1,13,红薯,2024,22,15,O,O22
2024,single,first,C1,14,莜麦,2024,22,16,P,P22
2024,single,first,C1,15,大麦,2024,22,17,Q,Q22
2024,single,first,C1,16,水稻,2024,22,18,R,R22
2024,single,first,C1,17,豇豆,2024,22,19,S,S22
2024,single,first,C1,18,刀豆,2024,22,20,T,T22
2024,single,first,C1,19,芸豆,2024,22,21,U,U22
2024,single,first,C1,20,土豆,2024,22,22,V,V22
2024,single,first,C1,21,西红柿,2024,22,23,W,W22
2024,single,first,C1,22,茄子,2024,22,24,X,X22
2024,single,first,C1,23,菠菜,2024,22,25,Y,Y22
2024,single,first,C1,24,青椒,2024,22,26,Z,Z22
2024,single,first,C1,25,菜花,2024,22,27,AA,AA22
2024,single,first,C1,26,包菜,2024,22,28,AB,AB22
2024,single,first,C1,27,油麦菜,2024,22,29,AC,AC22
2024,single,first,C1,28,小青菜,2024,22,30,AD,AD22
2024,single,first,C1,29,黄瓜,2024,22,31,AE,AE22
2024,single,first,C1,30,生菜,2024,22,32,AF,AF22
2024,single,first,C1,31,辣椒,2024,22,33,AG,AG22
2024,single,first,C1,32,空心菜,2024,22,34,AH,AH22
2024,single,first,C1,33,黄心菜,2024,22,35,AI,AI22
2024,single,first,C1,34,芹菜,2024,22,36,AJ,AJ22
2024,single,first,C1,35,大白菜,2024,22,37,AK,AK22
2024,single,first,C1,36,白萝卜,2024,22,38,AL,AL22
2024,single,first,C1,37,红萝卜,2024,22,39,AM,AM22
2024,single,first,C1,38,榆黄菇,2024,22,40,AN,AN22
2024,single,first,C1,39,香菇,2024,22,41,AO,AO22
2024,single,first,C1,40,白灵菇,2024,22,42,AP,AP22
2024,single,first,C1,41,羊肚菌,2024,22,43,AQ,AQ22
2024,single,first,C2,1,黄豆,2024,23,3,C,C23
2024,single,first,C2,2,黑豆,2024,23,4,D,D23
2024,single,first,C2,3,红豆,2024,23,5,E,E23
2024,single,first,C2,4,绿豆,2024,23,6,F,F23
2024,single,first,C2,5,爬豆,2024,23,7,G,G23
2024,single,first,C2,6,小麦,2024,23,8,H,H23
2024,single,first,C2,7,玉米,2024,23,9,I,I23
2024,single,first,C2,8,谷子,2024,23,10,J,J23
2024,single,first,C2,9,高粱,2024,23,11,K,K23
2024,single,first,C2,10,黍子,2024,23,12,L,L23
2024,single,first,C2,11,荞麦,2024,23,13,M,M23
2024,single,first,C2,12,南瓜,2024,23,14,N,N23
2024,single,first,C2,13,红薯,2024,23,15,O,O23
2024,single,first,C2,14,莜麦,2024,23,16,P,P23
2024,single,first,C2,15,大麦,2024,23,17,Q,Q23
2024,single,first,C2,16,水稻,2024,23,18,R,R23
2024,single,first,C2,17,豇豆,2024,23,19,S,S23
2024,single,first,C2,18,刀豆,2024,23,20,T,T23
2024,single,first,C2,19,芸豆,2024,23,21,U,U23
2024,single,first,C2,20,土豆,2024,23,22,V,V23
2024,single,first,C2,21,西红柿,2024,23,23,W,W23
2024,single,first,C2,22,茄子,2024,23,24,X,X23
2024,single,first,C2,23,菠菜,2024,23,25,Y,Y23
2024,single,first,C2,24,青椒,2024,23,26,Z,Z23
2024,single,first,C2,25,菜花,2024,23,27,AA,AA23
2024,single,first,C2,26,包菜,2024,23,28,AB,AB23
2024,single,first,C2,27,油麦菜,2024,23,29,AC,AC23
2024,single,first,C2,28,小青菜,2024,23,30,AD,AD23
2024,single,first,C2,29,黄瓜,2024,23,31,AE,AE23
2024,single,first,C2,30,生菜,2024,23,32,AF,AF23
2024,single,first,C2,31,辣椒,2024,23,33,AG,AG23
2024,single,first,C2,32,空心菜,2024,23,34,AH,AH23
2024,single,first,C2,33,黄心菜,2024,23,35,AI,AI23
2024,single,first,C2,34,芹菜,2024,23,36,AJ,AJ23
2024,single,first,C2,35,大白菜,2024,23,37,AK,AK23
2024,single,first,C2,36,白萝卜,2024,23,38,AL,AL23
2024,single,first,C2,37,红萝卜,2024,23,39,AM,AM23
2024,single,first,C2,38,榆黄菇,2024,23,40,AN,AN23
2024,single,first,C2,39,香菇,2024,23,41,AO,AO23
2024,single,first,C2,40,白灵菇,2024,23,42,AP,AP23
2024,single,first,C2,41,羊肚菌,2024,23,43,AQ,AQ23
2024,single,first,C3,1,黄豆,2024,24,3,C,C24
2024,single,first,C3,2,黑豆,2024,24,4,D,D24
2024,single,first,C3,3,红豆,2024,24,5,E,E24
2024,single,first,C3,4,绿豆,2024,24,6,F,F24
2024,single,first,C3,5,爬豆,2024,24,7,G,G24
2024,single,first,C3,6,小麦,2024,24,8,H,H24
2024,single,first,C3,7,玉米,2024,24,9,I,I24
2024,single,first,C3,8,谷子,2024,24,10,J,J24
2024,single,first,C3,9,高粱,2024,24,11,K,K24
2024,single,first,C3,10,黍子,2024,24,12,L,L24
2024,single,first,C3,11,荞麦,2024,24,13,M,M24
2024,single,first,C3,12,南瓜,2024,24,14,N,N24
2024,single,first,C3,13,红薯,2024,24,15,O,O24
2024,single,first,C3,14,莜麦,2024,24,16,P,P24
2024,single,first,C3,15,大麦,2024,24,17,Q,Q24
2024,single,first,C3,16,水稻,2024,24,18,R,R24
2024,single,first,C3,17,豇豆,2024,24,19,S,S24
2024,single,first,C3,18,刀豆,2024,24,20,T,T24
2024,single,first,C3,19,芸豆,2024,24,21,U,U24
2024,single,first,C3,20,土豆,2024,24,22,V,V24
